,leaf_ID,plant_disease
41559,79,Tomato___Spider_mites Two-spotted_spider_mite
41560,1392,Tomato___Spider_mites Two-spotted_spider_mite
41561,1392,Tomato___Spider_mites Two-spotted_spider_mite
41562,1392,Tomato___Spider_mites Two-spotted_spider_mite
41563,1392,Tomato___Spider_mites Two-spotted_spider_mite
41564,3493,Tomato___Spider_mites Two-spotted_spider_mite
41565,3493,Tomato___Spider_mites Two-spotted_spider_mite
41566,3493,Tomato___Spider_mites Two-spotted_spider_mite
41567,3493,Tomato___Spider_mites Two-spotted_spider_mite
41568,3448,Tomato___Spider_mites Two-spotted_spider_mite
41569,3448,Tomato___Spider_mites Two-spotted_spider_mite
41570,3448,Tomato___Spider_mites Two-spotted_spider_mite
41571,3448,Tomato___Spider_mites Two-spotted_spider_mite
41572,1209,Tomato___Spider_mites Two-spotted_spider_mite
41573,1209,Tomato___Spider_mites Two-spotted_spider_mite
41574,1209,Tomato___Spider_mites Two-spotted_spider_mite
41575,1209,Tomato___Spider_mites Two-spotted_spider_mite
41576,5236,Tomato___Spider_mites Two-spotted_spider_mite
41577,5236,Tomato___Spider_mites Two-spotted_spider_mite
41578,5236,Tomato___Spider_mites Two-spotted_spider_mite
41579,5236,Tomato___Spider_mites Two-spotted_spider_mite
41580,4232,Tomato___Spider_mites Two-spotted_spider_mite
41581,4232,Tomato___Spider_mites Two-spotted_spider_mite
41582,4232,Tomato___Spider_mites Two-spotted_spider_mite
41583,4232,Tomato___Spider_mites Two-spotted_spider_mite
41584,3640,Tomato___Spider_mites Two-spotted_spider_mite
41585,3640,Tomato___Spider_mites Two-spotted_spider_mite
41586,3640,Tomato___Spider_mites Two-spotted_spider_mite
41587,3640,Tomato___Spider_mites Two-spotted_spider_mite
41588,4645,Tomato___Spider_mites Two-spotted_spider_mite
41589,4645,Tomato___Spider_mites Two-spotted_spider_mite
41590,4645,Tomato___Spider_mites Two-spotted_spider_mite
41591,4645,Tomato___Spider_mites Two-spotted_spider_mite
41592,4968,Tomato___Spider_mites Two-spotted_spider_mite
41593,4968,Tomato___Spider_mites Two-spotted_spider_mite
41594,4968,Tomato___Spider_mites Two-spotted_spider_mite
41595,4968,Tomato___Spider_mites Two-spotted_spider_mite
41596,3941,Tomato___Spider_mites Two-spotted_spider_mite
41597,3941,Tomato___Spider_mites Two-spotted_spider_mite
41598,3941,Tomato___Spider_mites Two-spotted_spider_mite
41599,3941,Tomato___Spider_mites Two-spotted_spider_mite
41600,3771,Tomato___Spider_mites Two-spotted_spider_mite
41601,3771,Tomato___Spider_mites Two-spotted_spider_mite
41602,3771,Tomato___Spider_mites Two-spotted_spider_mite
41603,3771,Tomato___Spider_mites Two-spotted_spider_mite
41604,2347,Tomato___Spider_mites Two-spotted_spider_mite
41605,2347,Tomato___Spider_mites Two-spotted_spider_mite
41606,2347,Tomato___Spider_mites Two-spotted_spider_mite
41607,2347,Tomato___Spider_mites Two-spotted_spider_mite
41608,284,Tomato___Spider_mites Two-spotted_spider_mite
41609,284,Tomato___Spider_mites Two-spotted_spider_mite
41610,284,Tomato___Spider_mites Two-spotted_spider_mite
41611,284,Tomato___Spider_mites Two-spotted_spider_mite
41612,5291,Tomato___Spider_mites Two-spotted_spider_mite
41613,5291,Tomato___Spider_mites Two-spotted_spider_mite
41614,5291,Tomato___Spider_mites Two-spotted_spider_mite
41615,5291,Tomato___Spider_mites Two-spotted_spider_mite
41616,517,Tomato___Spider_mites Two-spotted_spider_mite
41617,517,Tomato___Spider_mites Two-spotted_spider_mite
41618,517,Tomato___Spider_mites Two-spotted_spider_mite
41619,517,Tomato___Spider_mites Two-spotted_spider_mite
41620,2991,Tomato___Spider_mites Two-spotted_spider_mite
41621,2991,Tomato___Spider_mites Two-spotted_spider_mite
41622,2991,Tomato___Spider_mites Two-spotted_spider_mite
41623,2991,Tomato___Spider_mites Two-spotted_spider_mite
41624,1557,Tomato___Spider_mites Two-spotted_spider_mite
41625,1557,Tomato___Spider_mites Two-spotted_spider_mite
41626,1557,Tomato___Spider_mites Two-spotted_spider_mite
41627,1557,Tomato___Spider_mites Two-spotted_spider_mite
41628,1927,Tomato___Spider_mites Two-spotted_spider_mite
41629,1927,Tomato___Spider_mites Two-spotted_spider_mite
41630,1927,Tomato___Spider_mites Two-spotted_spider_mite
41631,1927,Tomato___Spider_mites Two-spotted_spider_mite
41632,3052,Tomato___Spider_mites Two-spotted_spider_mite
41633,3052,Tomato___Spider_mites Two-spotted_spider_mite
41634,3052,Tomato___Spider_mites Two-spotted_spider_mite
41635,3052,Tomato___Spider_mites Two-spotted_spider_mite
41636,3486,Tomato___Spider_mites Two-spotted_spider_mite
41637,3486,Tomato___Spider_mites Two-spotted_spider_mite
41638,3486,Tomato___Spider_mites Two-spotted_spider_mite
41639,3486,Tomato___Spider_mites Two-spotted_spider_mite
41640,2219,Tomato___Spider_mites Two-spotted_spider_mite
41641,2219,Tomato___Spider_mites Two-spotted_spider_mite
41642,2219,Tomato___Spider_mites Two-spotted_spider_mite
41643,2219,Tomato___Spider_mites Two-spotted_spider_mite
41644,5970,Tomato___Spider_mites Two-spotted_spider_mite
41645,5970,Tomato___Spider_mites Two-spotted_spider_mite
41646,5970,Tomato___Spider_mites Two-spotted_spider_mite
41647,5970,Tomato___Spider_mites Two-spotted_spider_mite
41648,3606,Tomato___Spider_mites Two-spotted_spider_mite
41649,3606,Tomato___Spider_mites Two-spotted_spider_mite
41650,3606,Tomato___Spider_mites Two-spotted_spider_mite
41651,3606,Tomato___Spider_mites Two-spotted_spider_mite
41652,636,Tomato___Spider_mites Two-spotted_spider_mite
41653,636,Tomato___Spider_mites Two-spotted_spider_mite
41654,636,Tomato___Spider_mites Two-spotted_spider_mite
41655,636,Tomato___Spider_mites Two-spotted_spider_mite
41656,5211,Tomato___Spider_mites Two-spotted_spider_mite
41657,5211,Tomato___Spider_mites Two-spotted_spider_mite
41658,5211,Tomato___Spider_mites Two-spotted_spider_mite
41659,5211,Tomato___Spider_mites Two-spotted_spider_mite
41660,5884,Tomato___Spider_mites Two-spotted_spider_mite
41661,5884,Tomato___Spider_mites Two-spotted_spider_mite
41662,5884,Tomato___Spider_mites Two-spotted_spider_mite
41663,5884,Tomato___Spider_mites Two-spotted_spider_mite
41664,2552,Tomato___Spider_mites Two-spotted_spider_mite
41665,2552,Tomato___Spider_mites Two-spotted_spider_mite
41666,2552,Tomato___Spider_mites Two-spotted_spider_mite
41667,2552,Tomato___Spider_mites Two-spotted_spider_mite
41668,3212,Tomato___Spider_mites Two-spotted_spider_mite
41669,3212,Tomato___Spider_mites Two-spotted_spider_mite
41670,3212,Tomato___Spider_mites Two-spotted_spider_mite
41671,3212,Tomato___Spider_mites Two-spotted_spider_mite
41672,3715,Tomato___Spider_mites Two-spotted_spider_mite
41673,3715,Tomato___Spider_mites Two-spotted_spider_mite
41674,3715,Tomato___Spider_mites Two-spotted_spider_mite
41675,3715,Tomato___Spider_mites Two-spotted_spider_mite
41676,3526,Tomato___Spider_mites Two-spotted_spider_mite
41677,3526,Tomato___Spider_mites Two-spotted_spider_mite
41678,3526,Tomato___Spider_mites Two-spotted_spider_mite
41679,3526,Tomato___Spider_mites Two-spotted_spider_mite
41680,4981,Tomato___Spider_mites Two-spotted_spider_mite
41681,4981,Tomato___Spider_mites Two-spotted_spider_mite
41682,4981,Tomato___Spider_mites Two-spotted_spider_mite
41683,4981,Tomato___Spider_mites Two-spotted_spider_mite
41684,3589,Tomato___Spider_mites Two-spotted_spider_mite
41685,3589,Tomato___Spider_mites Two-spotted_spider_mite
41686,3589,Tomato___Spider_mites Two-spotted_spider_mite
41687,3589,Tomato___Spider_mites Two-spotted_spider_mite
41688,2474,Tomato___Spider_mites Two-spotted_spider_mite
41689,2474,Tomato___Spider_mites Two-spotted_spider_mite
41690,2474,Tomato___Spider_mites Two-spotted_spider_mite
41691,2474,Tomato___Spider_mites Two-spotted_spider_mite
41692,889,Tomato___Spider_mites Two-spotted_spider_mite
41693,889,Tomato___Spider_mites Two-spotted_spider_mite
41694,889,Tomato___Spider_mites Two-spotted_spider_mite
41695,889,Tomato___Spider_mites Two-spotted_spider_mite
41696,4283,Tomato___Spider_mites Two-spotted_spider_mite
41697,4283,Tomato___Spider_mites Two-spotted_spider_mite
41698,4283,Tomato___Spider_mites Two-spotted_spider_mite
41699,4283,Tomato___Spider_mites Two-spotted_spider_mite
41700,406,Tomato___Spider_mites Two-spotted_spider_mite
41701,406,Tomato___Spider_mites Two-spotted_spider_mite
41702,406,Tomato___Spider_mites Two-spotted_spider_mite
41703,406,Tomato___Spider_mites Two-spotted_spider_mite
41704,3237,Tomato___Spider_mites Two-spotted_spider_mite
41705,3237,Tomato___Spider_mites Two-spotted_spider_mite
41706,3237,Tomato___Spider_mites Two-spotted_spider_mite
41707,3237,Tomato___Spider_mites Two-spotted_spider_mite
41708,3030,Tomato___Spider_mites Two-spotted_spider_mite
41709,3030,Tomato___Spider_mites Two-spotted_spider_mite
41710,3030,Tomato___Spider_mites Two-spotted_spider_mite
41711,3030,Tomato___Spider_mites Two-spotted_spider_mite
41712,3005,Tomato___Spider_mites Two-spotted_spider_mite
41713,3005,Tomato___Spider_mites Two-spotted_spider_mite
41714,3005,Tomato___Spider_mites Two-spotted_spider_mite
41715,3005,Tomato___Spider_mites Two-spotted_spider_mite
41716,5491,Tomato___Spider_mites Two-spotted_spider_mite
41717,5491,Tomato___Spider_mites Two-spotted_spider_mite
41718,5491,Tomato___Spider_mites Two-spotted_spider_mite
41719,5491,Tomato___Spider_mites Two-spotted_spider_mite
41720,4347,Tomato___Spider_mites Two-spotted_spider_mite
41721,4347,Tomato___Spider_mites Two-spotted_spider_mite
41722,4347,Tomato___Spider_mites Two-spotted_spider_mite
41723,4347,Tomato___Spider_mites Two-spotted_spider_mite
41724,4910,Tomato___Spider_mites Two-spotted_spider_mite
41725,4910,Tomato___Spider_mites Two-spotted_spider_mite
41726,4910,Tomato___Spider_mites Two-spotted_spider_mite
41727,4910,Tomato___Spider_mites Two-spotted_spider_mite
41728,1817,Tomato___Spider_mites Two-spotted_spider_mite
41729,1817,Tomato___Spider_mites Two-spotted_spider_mite
41730,1817,Tomato___Spider_mites Two-spotted_spider_mite
41731,1817,Tomato___Spider_mites Two-spotted_spider_mite
41732,649,Tomato___Spider_mites Two-spotted_spider_mite
41733,649,Tomato___Spider_mites Two-spotted_spider_mite
41734,649,Tomato___Spider_mites Two-spotted_spider_mite
41735,649,Tomato___Spider_mites Two-spotted_spider_mite
41736,4651,Tomato___Spider_mites Two-spotted_spider_mite
41737,4651,Tomato___Spider_mites Two-spotted_spider_mite
41738,4651,Tomato___Spider_mites Two-spotted_spider_mite
41739,4651,Tomato___Spider_mites Two-spotted_spider_mite
41740,635,Tomato___Spider_mites Two-spotted_spider_mite
41741,635,Tomato___Spider_mites Two-spotted_spider_mite
41742,635,Tomato___Spider_mites Two-spotted_spider_mite
41743,635,Tomato___Spider_mites Two-spotted_spider_mite
41744,1694,Tomato___Spider_mites Two-spotted_spider_mite
41745,1694,Tomato___Spider_mites Two-spotted_spider_mite
41746,1694,Tomato___Spider_mites Two-spotted_spider_mite
41747,1694,Tomato___Spider_mites Two-spotted_spider_mite
41748,2787,Tomato___Spider_mites Two-spotted_spider_mite
41749,2787,Tomato___Spider_mites Two-spotted_spider_mite
41750,2787,Tomato___Spider_mites Two-spotted_spider_mite
41751,2787,Tomato___Spider_mites Two-spotted_spider_mite
41752,4597,Tomato___Spider_mites Two-spotted_spider_mite
41753,4597,Tomato___Spider_mites Two-spotted_spider_mite
41754,4597,Tomato___Spider_mites Two-spotted_spider_mite
41755,4597,Tomato___Spider_mites Two-spotted_spider_mite
41756,5858,Tomato___Spider_mites Two-spotted_spider_mite
41757,5858,Tomato___Spider_mites Two-spotted_spider_mite
41758,5858,Tomato___Spider_mites Two-spotted_spider_mite
41759,5858,Tomato___Spider_mites Two-spotted_spider_mite
41760,49,Tomato___Spider_mites Two-spotted_spider_mite
41761,49,Tomato___Spider_mites Two-spotted_spider_mite
41762,49,Tomato___Spider_mites Two-spotted_spider_mite
41763,49,Tomato___Spider_mites Two-spotted_spider_mite
41764,1751,Tomato___Spider_mites Two-spotted_spider_mite
41765,1751,Tomato___Spider_mites Two-spotted_spider_mite
41766,1751,Tomato___Spider_mites Two-spotted_spider_mite
41767,1751,Tomato___Spider_mites Two-spotted_spider_mite
41768,4077,Tomato___Spider_mites Two-spotted_spider_mite
41769,4077,Tomato___Spider_mites Two-spotted_spider_mite
41770,4077,Tomato___Spider_mites Two-spotted_spider_mite
41771,4077,Tomato___Spider_mites Two-spotted_spider_mite
41772,2533,Tomato___Spider_mites Two-spotted_spider_mite
41773,2533,Tomato___Spider_mites Two-spotted_spider_mite
41774,2533,Tomato___Spider_mites Two-spotted_spider_mite
41775,2533,Tomato___Spider_mites Two-spotted_spider_mite
41776,3271,Tomato___Spider_mites Two-spotted_spider_mite
41777,3271,Tomato___Spider_mites Two-spotted_spider_mite
41778,3271,Tomato___Spider_mites Two-spotted_spider_mite
41779,3271,Tomato___Spider_mites Two-spotted_spider_mite
41780,1133,Tomato___Spider_mites Two-spotted_spider_mite
41781,1133,Tomato___Spider_mites Two-spotted_spider_mite
41782,1133,Tomato___Spider_mites Two-spotted_spider_mite
41783,1133,Tomato___Spider_mites Two-spotted_spider_mite
41784,5206,Tomato___Spider_mites Two-spotted_spider_mite
41785,5206,Tomato___Spider_mites Two-spotted_spider_mite
41786,5206,Tomato___Spider_mites Two-spotted_spider_mite
41787,5206,Tomato___Spider_mites Two-spotted_spider_mite
41788,3393,Tomato___Spider_mites Two-spotted_spider_mite
41789,3393,Tomato___Spider_mites Two-spotted_spider_mite
41790,3393,Tomato___Spider_mites Two-spotted_spider_mite
41791,3393,Tomato___Spider_mites Two-spotted_spider_mite
41792,3295,Tomato___Spider_mites Two-spotted_spider_mite
41793,3295,Tomato___Spider_mites Two-spotted_spider_mite
41794,3295,Tomato___Spider_mites Two-spotted_spider_mite
41795,3295,Tomato___Spider_mites Two-spotted_spider_mite
41796,4456,Tomato___Spider_mites Two-spotted_spider_mite
41797,4456,Tomato___Spider_mites Two-spotted_spider_mite
41798,4456,Tomato___Spider_mites Two-spotted_spider_mite
41799,4456,Tomato___Spider_mites Two-spotted_spider_mite
41800,3732,Tomato___Spider_mites Two-spotted_spider_mite
41801,3732,Tomato___Spider_mites Two-spotted_spider_mite
41802,3732,Tomato___Spider_mites Two-spotted_spider_mite
41803,3732,Tomato___Spider_mites Two-spotted_spider_mite
41804,178,Tomato___Spider_mites Two-spotted_spider_mite
41805,178,Tomato___Spider_mites Two-spotted_spider_mite
41806,178,Tomato___Spider_mites Two-spotted_spider_mite
41807,178,Tomato___Spider_mites Two-spotted_spider_mite
41808,679,Tomato___Spider_mites Two-spotted_spider_mite
41809,679,Tomato___Spider_mites Two-spotted_spider_mite
41810,679,Tomato___Spider_mites Two-spotted_spider_mite
41811,679,Tomato___Spider_mites Two-spotted_spider_mite
41812,658,Tomato___Spider_mites Two-spotted_spider_mite
41813,658,Tomato___Spider_mites Two-spotted_spider_mite
41814,658,Tomato___Spider_mites Two-spotted_spider_mite
41815,658,Tomato___Spider_mites Two-spotted_spider_mite
41816,3436,Tomato___Spider_mites Two-spotted_spider_mite
41817,3436,Tomato___Spider_mites Two-spotted_spider_mite
41818,3436,Tomato___Spider_mites Two-spotted_spider_mite
41819,3436,Tomato___Spider_mites Two-spotted_spider_mite
41820,4204,Tomato___Spider_mites Two-spotted_spider_mite
41821,4204,Tomato___Spider_mites Two-spotted_spider_mite
41822,4204,Tomato___Spider_mites Two-spotted_spider_mite
41823,4204,Tomato___Spider_mites Two-spotted_spider_mite
41824,5190,Tomato___Spider_mites Two-spotted_spider_mite
41825,5190,Tomato___Spider_mites Two-spotted_spider_mite
41826,5190,Tomato___Spider_mites Two-spotted_spider_mite
41827,5190,Tomato___Spider_mites Two-spotted_spider_mite
41828,2978,Tomato___Spider_mites Two-spotted_spider_mite
41829,2978,Tomato___Spider_mites Two-spotted_spider_mite
41830,2978,Tomato___Spider_mites Two-spotted_spider_mite
41831,2978,Tomato___Spider_mites Two-spotted_spider_mite
41832,2826,Tomato___Spider_mites Two-spotted_spider_mite
41833,2826,Tomato___Spider_mites Two-spotted_spider_mite
41834,2826,Tomato___Spider_mites Two-spotted_spider_mite
41835,2826,Tomato___Spider_mites Two-spotted_spider_mite
41836,6024,Tomato___Spider_mites Two-spotted_spider_mite
41837,6024,Tomato___Spider_mites Two-spotted_spider_mite
41838,6024,Tomato___Spider_mites Two-spotted_spider_mite
41839,6024,Tomato___Spider_mites Two-spotted_spider_mite
41840,980,Tomato___Spider_mites Two-spotted_spider_mite
41841,980,Tomato___Spider_mites Two-spotted_spider_mite
41842,980,Tomato___Spider_mites Two-spotted_spider_mite
41843,980,Tomato___Spider_mites Two-spotted_spider_mite
41844,580,Tomato___Spider_mites Two-spotted_spider_mite
41845,580,Tomato___Spider_mites Two-spotted_spider_mite
41846,580,Tomato___Spider_mites Two-spotted_spider_mite
41847,580,Tomato___Spider_mites Two-spotted_spider_mite
41848,2867,Tomato___Spider_mites Two-spotted_spider_mite
41849,2867,Tomato___Spider_mites Two-spotted_spider_mite
41850,2867,Tomato___Spider_mites Two-spotted_spider_mite
41851,2867,Tomato___Spider_mites Two-spotted_spider_mite
41852,1087,Tomato___Spider_mites Two-spotted_spider_mite
41853,1087,Tomato___Spider_mites Two-spotted_spider_mite
41854,1087,Tomato___Spider_mites Two-spotted_spider_mite
41855,1087,Tomato___Spider_mites Two-spotted_spider_mite
41856,1348,Tomato___Spider_mites Two-spotted_spider_mite
41857,1348,Tomato___Spider_mites Two-spotted_spider_mite
41858,1348,Tomato___Spider_mites Two-spotted_spider_mite
41859,1348,Tomato___Spider_mites Two-spotted_spider_mite
41860,5751,Tomato___Spider_mites Two-spotted_spider_mite
41861,5751,Tomato___Spider_mites Two-spotted_spider_mite
41862,5751,Tomato___Spider_mites Two-spotted_spider_mite
41863,5751,Tomato___Spider_mites Two-spotted_spider_mite
41864,2375,Tomato___Spider_mites Two-spotted_spider_mite
41865,2375,Tomato___Spider_mites Two-spotted_spider_mite
41866,2375,Tomato___Spider_mites Two-spotted_spider_mite
41867,2375,Tomato___Spider_mites Two-spotted_spider_mite
41868,556,Tomato___Spider_mites Two-spotted_spider_mite
41869,556,Tomato___Spider_mites Two-spotted_spider_mite
41870,556,Tomato___Spider_mites Two-spotted_spider_mite
41871,556,Tomato___Spider_mites Two-spotted_spider_mite
41872,1813,Tomato___Spider_mites Two-spotted_spider_mite
41873,1813,Tomato___Spider_mites Two-spotted_spider_mite
41874,1813,Tomato___Spider_mites Two-spotted_spider_mite
41875,1813,Tomato___Spider_mites Two-spotted_spider_mite
41876,1465,Tomato___Spider_mites Two-spotted_spider_mite
41877,1465,Tomato___Spider_mites Two-spotted_spider_mite
41878,1465,Tomato___Spider_mites Two-spotted_spider_mite
41879,1465,Tomato___Spider_mites Two-spotted_spider_mite
41880,5462,Tomato___Spider_mites Two-spotted_spider_mite
41881,5462,Tomato___Spider_mites Two-spotted_spider_mite
41882,5462,Tomato___Spider_mites Two-spotted_spider_mite
